coord_x,coord_y,garage,rooms,size,address,price,type,farmac_dist,mercado_dist,restaurante_dist
-43.96405015,-19.9027163,0,3,0,"RUA DOMINGOS BARCELOS,N. 114 BAIRRO CANTINHO DO CEU, MUTUM, MUTUM",85,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,60.59,"RUA PEDRO AMORE,N. 235, MUZAMBINHO, MUZAMBINHO",55,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA SEIS (R. VEREADOR ORLANDO MOZELLI),N. 153, OSWALDO BARBOSA PENA II, NOVA LIMA",220,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA JOSÉ PEDRO DE MELO,N. 724 BAIRRO FAUSTO PINTO DA FONSECA II, NOVA SERRANA, NOVA SERRANA",164,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,360,"RUA MACIEL,N. 198 BAIRRO ALTO DA CRUZ, OURO PRETO, OURO PRETO",411,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,219.89,"RUA DOIS (ATUAL EPAMINONDAS REIS LIMA),N. 37 2º e 3º PAV. BAIRRO ANTÔNIO MARANHÃO, UBÁ, UBA",122,Apartamento,0.8,0.09,0.11
-44.5977259,-19.8251926,0,0,51.11,"RUA CLÁUDIO ANTÔNIO NOGUEIRA,N. 61 CASA 01, PADRE LIBERIO, PARA DE MINAS",71,Casa,60.96,58.41,58.44
-48.2424329,-18.887496,0,3,0,"RUA FRANCISCO CANDIDO XAVIER,N. 481 BAIRRO UMUARAMA II, UBERLÂNDIA, UBERLANDIA",275,Casa,457.37,455.12,455.15
-44.6068779,-19.8347077,0,2,47.08,"MARIA MACIEL RAMOS,N. 285, SANTOS DUMONT, PARA DE MINAS",109,Apartamento,61.77,59.04,59.07
-44.6068779,-19.8347077,1,2,47.08,"RUA MARIA MACIEL RAMOS,N. 285, SANTOS DUMONT, PARA DE MINAS",90,Terreno,61.77,59.04,59.07
-44.60809,-19.8395415,1,2,46.54,"RUA ALFREDO LEITE,N. 425, SAO CRISTOVAO, PARA DE MINAS",80,Apartamento,61.83,59.03,59.06
-43.96405015,-19.9027163,0,2,56,"FRANCISCO VENANCIO MACHADO,N. 349, JARDIM PRIMAVERA II, PASSOS",43,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"CHÁCARA TEODORO DIVISA FEPASA PONTILHÃO CÓRREGO (AV PERIMETRAL) (AV PAULO ESPER PIMENTA), SAO FRANCISCO, PASSOS",1,Terreno,0.8,0.09,0.11
-46.9944759,-18.9652606,0,3,0,"AVENIDA DOS BALSAMOS,N. 906, MORADA NOVA, PATROCINIO",184,Casa,328.98,327.45,327.48
-43.96405015,-19.9027163,0,0,0,"AVENIDA ANA MARIA DE JESUS,N. 1517 BAIRRO ANTONIO DUARTE, PERDIGÃO, PERDIGAO",73,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"AVENIDA JOAO NUNES,N. 1405 BAIRRO ANTONIO DUARTE, PERDIGÃO, PERDIGAO",78,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"RUA BETANIA,N. 129 BAIRRO BETEL, AIMORES, AIMORES",15,Casa,0.8,0.09,0.11
-44.1267018,-19.9218514,0,3,98.9,"RUA TRÊS,N. 168, TROPICAL, CONTAGEM",308,Casa,11.24,8.87,8.87
-45.8986668,-22.2293429,1,2,116.38,"RUA LEONINO NERY DE LIMA,N. 230 BAIRRO BELO HORIZONTE, POUSO ALEGRE, POUSO ALEGRE",121,Apartamento,317.12,311.78,311.74
-45.9108397,-22.2138033,1,2,0,"RUA VARESE,N. 65, COLONIA FRANCISCO SALES, POUSO ALEGRE, POUSO ALEGRE",144,Apartamento,316.57,311.24,311.2
-43.96405015,-19.9027163,1,3,0,"RUA PATOS DE MINAS,N. 84 BAIRRO VILA DE FATIMA, PRATA, PRATA",68,Casa,0.8,0.09,0.11
-44.0726242,-19.7608234,1,2,0,"RUA MILZA DE OLIVEIRA NOGUEIRA,N. 240, BOM SOSSEGO, RIBEIRAO DAS NEVES",96,Apartamento,13.53,8.86,8.77
-44.0906873,-19.7718566,0,3,145.32,"RUA MARIA DA CONCEIÇÃO FERREIRA,N. 305, SAO PEDRO, RIBEIRAO DAS NEVES",246,Casa,14.33,9.85,9.85
-44.0778135,-19.7573093,1,2,123.29,"RUA MONTE AZUL,N. 64, SEVILHA (1A SECAO), RIBEIRAO DAS NEVES",142,Apartamento,14.2,9.52,9.44
-44.00120305,-19.9491785,0,0,0,"AVENIDA MINAS GERAIS,N. S/N BAIRRO NOSSA SENHORA DO CARMO, SALTO DA DIVISA, SALTO DA DIVISA",165,Terreno,2.27,0.08,0.02
-43.8940304,-19.7858752,1,2,0,"RUA C (R. DENILSON DE OLIVIERA PINTO),N. 50, LIBERDADE, SANTA LUZIA",106,Apartamento,4.06,3.07,3.15
-44.9124655,-20.9405465,0,0,0,"RUA BENEDITO GODINHO,N. S/N ENTRE MAROLINA CAMELO E JOSE SILVEIR, CENTRO, SANTA MARIA DO SUACUI",87,Terreno,142.08,136.91,136.86
-50.1256308,-18.8486152,3,3,91.2,"AV. JOAQUIM RIBEIRO DE GOUVEIA,N. 902, CENTRO, SANTA VITORIA",368,Casa,651.74,648.83,648.85
-43.96405015,-19.9027163,0,3,0,"ALAMEDA TRIANGULO,N. 90 BAIRRO JARDIM PLANALTO, SANTA VITÓRIA, SANTA VITORIA",267,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA MILTON PEREIRA DOS REIS,N. 41, CENTRO, SAO FELIX DE MINAS",88,Casa,0.8,0.09,0.11
-44.2407934,-19.4257493,1,0,0,"AVENIDA PREFEITO ALBERTO MOURA,N. 1349, DISTRITO INDUSTRIAL, SETE LAGOAS",129,Apartamento,53.73,47.75,47.75
-43.96405015,-19.9027163,0,0,0,"RUA JERONIMO DIAS DE OLIVEIRA,N. 233 ENTRADA PELA TRAVESSA N. SRA DAS GRAÇAS, CENTRO, TEOFILO OTONI",264,Casa,0.8,0.09,0.11
-45.0295712,-18.6842565,0,0,250,"RUA MANOEL PEREIRA DA SILVA,N. S/N, CENTRO, TUPACIGUARA",37,Terreno,169.35,163.76,163.76
-48.2861092,-18.9369509,2,3,140.17,"RUA SAPUCAI,N. 159, COPACABANA, UBERLANDIA",246,Apartamento,460.45,458.08,458.1
-43.96405015,-19.9027163,0,0,0,"RUA RUY BARBOSA DE SOUZA,N. 636 RUA SETE, MORADA NOVA, UBERLANDIA",118,Terreno,0.8,0.09,0.11
-48.2451445,-18.940309,0,3,0,"RUA COROACI NUNES,N. 35, PARQUE RESIDENCIAL DO CAMARU, UBERLANDIA",84,Casa,456.17,453.82,453.84
-44.7436403,-17.5751991,1,2,0,"AVENIDA DAS INDUSTRIAS,N. 574-A BAIRRO LAMEIRÃO II, VARZEA DA PALMA, VARZEA DA PALMA",84,Casa,263.24,257.25,257.25
-43.96405015,-19.9027163,1,2,0,"RUA CINCO,N. 199 BAIRRO NOVO, VARZEA DA PALMA, VARZEA DA PALMA",64,Casa,0.8,0.09,0.11
-44.7143124,-17.6285892,1,2,0,"RUA DEZESSETE,N. 161 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",82,Casa,256.66,250.67,250.67
-44.7131785,-17.6294197,0,0,56.39,"RUA DEZOITO,N. 110 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",73,Casa,256.53,250.54,250.54
-43.96405015,-19.9027163,1,2,59.06,"RUA ESMERALDAS,N. 913 BAIRRO PLANALTO, VARZEA DA PALMA, VARZEA DA PALMA",78,Casa,0.8,0.09,0.11
-44.7413066,-17.5777091,1,2,60.28,"RUA FLORIANO PEIXOTO,N. 139 BAIRRO LAMEIRÃO II, VARZEA DA PALMA, VARZEA DA PALMA",94,Casa,262.9,256.91,256.91
-43.96405015,-19.9027163,0,0,57.57,"RUA GARDÊNIA,N. 19-A BAIRRO CIDADE NOVA, VARZEA DA PALMA, VARZEA DA PALMA",81,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA GARDENIA,N. 25 BAIRRO CIDADE NOVA, VARZEA DA PALMA, VARZEA DA PALMA",74,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA GARDENIA,N. 42 BAIRRO CIDADE NOVA, VARZEA DA PALMA, VARZEA DA PALMA",90,Casa,0.8,0.09,0.11
-44.7147629,-17.6262131,1,2,47.86,"RUA TRINTA E SEIS,N. 839 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,Casa,256.92,250.93,250.93
-44.7109929,-17.6303282,0,2,0,"RUA TRINTA E SETE,N. 201 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",60,Casa,256.37,250.38,250.38
-43.9237692,-19.6158281,0,0,0,"LOTE 13 LOTEAMENTO MIRANTE DO FIDALGO, LAGOA SANTA, LAGOA SANTA",199,Terreno,22.87,18.62,18.67
-50.121853,-18.8398551,2,4,0,"AVENIDA ACRE,N. 837, CENTRO, SANTA VITORIA",235,Casa,651.54,648.64,648.66
-43.96405015,-19.9027163,1,0,0,"RUA PEDRO JOÃO JOSÉ,N. 110 BL10, BAIRRO FAZENDA DO MOTA, BETIM, BETIM",89,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA JOVITA REGO,N. (100) BAIRRO N. SRA. DE FÁTIMA, TAIOBEIRAS, TAIOBEIRAS",50,Terreno,0.8,0.09,0.11
-44.7138239,-17.6273496,0,2,48.39,"RUA TRINTA,N. 386 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",64,Casa,256.77,250.78,250.78
-44.712621,-17.632049,1,2,0,"RUA VINTE E DOIS,N. 252 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",71,Casa,256.24,250.25,250.25
-44.7108597,-17.6319495,0,2,0,"RUA VINTE E SEIS,N. 187 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",59,Casa,256.19,250.2,250.2
-44.71177495,-17.63191255,0,2,57.83,"RUA VINTE E UM,N. 179-A BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",70,Casa,256.23,250.24,250.24
-43.96405015,-19.9027163,0,3,173.3,"RUA JOAO CANDIDO DA SILVA,N. 130-B BAIRRO ELDORADO, VISCONDE RIO BRANCO, VISCONDE DO RIO BRANCO",169,Casa,0.8,0.09,0.11
-43.9413955,-19.8448392,0,3,0,"RUA ADERITO TÁVORA,N. 10 (75), HELIOPOLIS, BELO HORIZONTE",126,Apartamento,1.63,0.12,0.1
-43.9399181,-19.8444759,0,2,0,"RUA NAIR PENTAGNA GUIMARAES,N. 185, HELIOPOLIS, BELO HORIZONTE",132,Apartamento,1.62,0.06,0.04
-43.96405015,-19.9027163,1,2,0,"TRAVESSA BIZINOTO,N. 71 BAIRRO FLORENCIO, CAPINOPOLIS, CAPINOPOLIS",64,Casa,0.8,0.09,0.11
-44.0568134,-19.9708367,0,3,0,"AV. RÉGULUS,N. 85 BL. 08, JARDIM RIACHO DAS PEDRAS, CONTAGEM",50,Apartamento,4.48,0.43,0.45
-44.0491711,-19.9467524,0,2,0,"RUA ROMA,N. 520, SANTA CRUZ INDUSTRIAL, CONTAGEM",49,Apartamento,4.87,2.7,2.67
-44.014336,-19.9553163,0,3,186.53,"RUA SENADOR LUCIO BITTENCOURT,N. 298, VILA SAO PAULO, CONTAGEM",238,Apartamento,2.29,0.26,0.25
-43.96405015,-19.9027163,0,0,0,"RUA EVARISTO LOPES,N. 123 BAIRRO CAIXA DÁGUA, IAPU, IAPU",32,Terreno,0.8,0.09,0.11
-43.96405015,-19.9027163,1,3,48,"RUA CANDIDO BACELAR,N. 167, CENTRO, ITABIRINHA",198,Casa,0.8,0.09,0.11
-49.4902419,-18.9769348,0,0,51.48,"RUA NADIM DERZE,N. 675, LAGOA AZUL, ITUIUTABA",57,Casa,583.32,580.4,580.42
-47.939059,-19.7219749,0,0,0,"RUA MIZAEL JOSE DE ANDRADE,N. 139 JARDIM NENE GOMES, UBERABA",85,Terreno,410.93,406.99,406.99
-45.4455649,-19.1493392,1,3,0,"RUA VIANA ROMANELLI,N. 776 BAIRRO SANTA TEREZINHA, ABAETE, ABAETE",165,Casa,171.13,167.99,167.99
-43.96405015,-19.9027163,0,3,0,"VIA CLAUDIO,N. 10 BAIRRO VILA PAULA, ABAETE, ABAETE",134,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,49.4,"RUA G,N. 41 BAIRRO BARRA DO MANHUAÇU (Nº 629), AIMORES, AIMORES",29,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,62,"RUA N,N. 180 BAIRRO BETEL (RUA CANAÃ), AIMORES, AIMORES",20,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,58.1,"RUA SIQUÉM,N. 139 BAIRRO BETEL, AIMORES, AIMORES",14,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,69.5,"RUA TREZE DE JANEIRO,N. 265 CS A (BAIRRO JOAO FAZENDEIRO), CENTRO, ALMENARA",105,Casa,0.8,0.09,0.11
-42.0595328,-16.8563251,0,2,193.57,"RUA MARECHAL DEODORO,N. 216, ESPLANADA, ARACUAI",95,Casa,381.69,380.44,380.47
-43.96405015,-19.9027163,1,2,56,"RUA DEZ,N. 145 BAIRRO BELA SUIÇA, ARAGUARI, ARAGUARI",42,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA HELIO TADEU DOS SANTOS,N. 85 BAIRRO FAZENDA BOM JESUS, ARAXÁ, ARAXA",63,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,90.2,"RUA VEREADOR ADOLFO LUPPI,N. 47, JARDIM SÃO SEBASTIÃO, ARCEBURGO",142,Casa,0.8,0.09,0.11
-43.9738377,-19.975119,2,3,115.67,"RUA ELI SEABRA FILHO,N. 100, BURITIS, BELO HORIZONTE",339,Apartamento,3.42,0.16,0.12
-43.9755289,-19.9796133,2,0,0,"RUA GERALDO LUCIO VASCONCELOS,N. 360, BURITIS, BELO HORIZONTE",446,Apartamento,3.15,0.37,0.09
-43.9416537,-19.9195124,0,3,101.07,"RUA TAMÓIOS,N. 570, CENTRO, BELO HORIZONTE",117,Apartamento,0.11,0.03,0
-43.9933811,-19.9055085,1,0,0,"RUA DO ENCONTRO,N. 135, JARDIM SAO JOSE, BELO HORIZONTE",362,Casa,2.87,0.02,0.04
-43.9961567,-19.8926812,2,3,0,"RUA DOUTOR LUIS RATTON,N. 18, MANACAS, BELO HORIZONTE",188,Apartamento,2.84,0.04,0.02
-43.9496708,-19.8343039,1,0,60.98,"OSORIO DUQUE ESTRADA,N. 454, PLANALTO, BELO HORIZONTE",164,Apartamento,1.76,0.14,0.06
-44.0017628,-19.8888227,0,3,0,"RUA DOUTOR FERNANDO SCARPELLI,N. 30, CASTELO, BELO HORIZONTE",96,Apartamento,2.53,0.01,0.03
-43.96405015,-19.9027163,2,3,0,"RUA WASHINGTON LUIZ,N. 515, CENTRO, IPIACU",85,Casa,0.8,0.09,0.11
-43.9633699,-19.9310153,0,3,0,"AVENIDA AMAZONAS,N. 3311, BARROCA, BELO HORIZONTE",246,Casa,0.12,0.06,0.09
-43.968237,-19.8160539,0,3,115.43,"RUA ERICO VERISSIMO,N. 605, SAO JOAO BATISTA (VENDA NOVA), BELO HORIZONTE",310,Apartamento,2.12,0.01,0.01
-43.9194755,-19.9485129,4,4,0,"RUA PROFESSOR ESTEVAO PINTO,N. 1484, SERRA, BELO HORIZONTE",2,Apartamento,1.81,0.08,0.07
-43.9423834,-19.8329151,1,3,207.27,"JORGE DE LIMA,N. 85 CASA 05, PLANALTO, BELO HORIZONTE",355,Casa,2.23,0.08,0.12
-43.9826657,-19.8427038,0,2,0,"RUA BARAO DE CAMARGOS,N. 533, SANTA AMELIA, BELO HORIZONTE",72,Apartamento,0.86,0.19,0.01
-43.9727978,-19.8349646,0,4,0,"RUA HUMBERTO ROSA TEIXEIRA,N. 355, SANTA AMELIA, BELO HORIZONTE",682,Casa,0.65,0.13,0.04
-43.9827728,-19.8265036,0,3,0,"RUA DOS BORORÓS,N. 587 BL. 01, SANTA MONICA, BELO HORIZONTE",165,Apartamento,1.77,0.07,0.03
-44.0147784,-19.8740311,1,0,59.25,"PROFESSOR CLOVIS SALGADO,N. 2545, SERRANO, BELO HORIZONTE",130,Apartamento,3.18,0.09,0.09
-43.96405015,-19.9027163,1,2,50.14,"RUA PEDRO JOAO JOSE,N. 110, 200 BAIRRO FAZENDA DO MOTA, BETIM, BETIM",46,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,50.14,"RUA PEDRO JOAO JOSE,N. 110, 200 BAIRRO FAZENDA DO MOTA, BETIM, BETIM",44,Apartamento,0.8,0.09,0.11
-44.190638,-19.92969,1,3,182.75,"RUA DIAMANTINA,N. 322, CONJUNTO HABITACIONAL HOMERO GIL, BETIM",176,Casa,17.98,14.28,14.31
-44.1370609,-19.9482315,1,2,59.07,"AVENIDA JUIZ MARCO TULIO ISAAC,N. 9135, LARANJEIRAS, BETIM",62,Apartamento,13.14,8.31,8.33
-44.1862315,-19.95446555,1,2,58.11,"AVENIDA TAPAJOS,N. 2634, RIACHO DE AREIA, BETIM",119,Apartamento,18.2,13.12,13.14
-44.1213636,-19.9413874,1,2,43.63,"AVENIDA INDEPENDENCIA,N. 400, SAO CRISTOVAO, BETIM",64,Apartamento,11.33,7.14,7.16
-43.96405015,-19.9027163,0,2,36.27,"RUA DOS BARROSOS,N. 01 CASA 29 BAIRRO NOVO HORIZONTE, BOCAIUVA, BOCAIUVA",28,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,43.74,"RUA ADALTON ANTÔNIO GONTIJO,N. 41 BAIRRO SIMIÃO FERREIRA DE SOUZA, CENTRO, BOM DESPACHO",34,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA JOAQUIM LUCIO,N. 214 BAIRRO SAO JOSE, BUGRE, BUGRE",58,Terreno,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"RUA CHICO BOM,N. 26, CENTRO, BUGRE",55,Terreno,0.8,0.09,0.11
-54.9795507,-21.30215595,0,0,0,"RUA DOIS,N. 30, CENTRO, BUGRE",57,Terreno,1151.92,1146.91,1146.93
-43.96405015,-19.9027163,0,2,53.4,"RUA JOSÉ ARNALDO VILLAMARIM,N. 229 BAIRRO SANTO ANTÔNIO-LOT SÃO DOMINGOS, CAMPANHA, CAMPANHA",34,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,38.15,"av. 19-c,N. 1027, CAMPINA VERDE, CAMPINA VERDE",53,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,1,0,"RUA GOIANIA,N. 293 BAIRRO DONA ANA, CAMPINA VERDE, CAMPINA VERDE",19,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA ANA PIRES DE MORAIS,N. 665 BAIRRO ELDORADO, CAMPO BELO, CAMPO BELO",89,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"RUA MARIA LUIZA DA SILVA,N. 138 BAIRRO JORGE DE PAULA GOUVEIA, CANÁPOLIS, CANAPOLIS",156,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"AVENIDA BELGICA,N. 120 BAIRRO JARDIM AEROPORTO, CAPELINHA, CAPELINHA",83,Casa,0.8,0.09,0.11
-42.5312929,-17.6971035,1,2,61,"RUA ANTONIO VITOR DOS SANTOS,N. 1149 BAIRRO APARECIDA, CAPELINHA, CAPELINHA",31,Casa,276.08,274.95,274.82
-43.96405015,-19.9027163,0,3,0,"RUA MEXICO,N. 180 BAIRRO JARDIM AEROPORTO, CAPELINHA, CAPELINHA",36,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,95,"RUA DONA MARIA UBALDINA,N. 30, CENTRO, CAPETINGA",34,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,99.93,"RUA JAIR DEMECIANO DA SILVA,N. 101 BAIRRO RECANTO DAS ACÁCIAS II, CAPINÓPOLIS, CAPINOPOLIS",59,Casa,0.8,0.09,0.11
-42.1428151,-19.7919241,1,3,214.3,"RUA MAJOR JOSE BELEGARD,N. 175, CENTRO, CARATINGA",295,Casa,184.49,180.79,180.62
-43.96405015,-19.9027163,1,3,116,"RUA EDWARDES BATISTA DA SILVA,N. 190 BAIRRO JARDIM DAS PALMEIRAS, CARMO DO PARANAIBA, CARMO DO PARANAIBA",136,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,3,0,"RUA ZÉ AMARAL,N. 347 BAIRRO JARDIM DAS PALMEIRAS, CARMO DO PARANAIBA, CARMO DO PARANAIBA",37,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,2,0,0,"RUA ANTONIO SOUZA FREITAS,N. 3 BAIRRO ESPERANÇA, MENDES PIMENTEL, MENDES PIMENTEL",250,Casa,0.8,0.09,0.11
-44.0412446,-19.8716483,1,0,0,"ALAMEDA DAS COTOVIAS,N. 520, CABRAL, CONTAGEM",146,Apartamento,3.96,2.11,2.21
-44.0666967,-19.9233379,1,3,0,"RUA CAMBUQUIRA,N. 55, SANTA EDWIGES, CONTAGEM",265,Apartamento,5.29,4.3,4.25
-44.0274255,-19.8408095,1,2,0,"RUA DONA RITA CAMARGOS,N. 73, CAIAPOS, CONTAGEM",170,Apartamento,5.52,1.35,1.29
-44.7195785,-17.6209268,0,2,0,"RUA TRINTA E SEIS,N. 74 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",67,Casa,257.64,251.65,251.65
-43.96405015,-19.9027163,1,2,88.7,"RUA JOSIAS RIBEIRO,N. 62 BAIRRO PARAISO, JUSCELINO KUBITSCHEK, CARMO DO PARANAIBA",68,Casa,0.8,0.09,0.11
-44.0826131,-19.9280772,0,0,73.81,"JOAQUIM JOSE,N. 1465, FONTE GRANDE, CONTAGEM",162,Apartamento,7.02,5.5,5.5
-44.6180032,-19.828677,0,2,0,"RESPLENDOR,N. 52, UNIAO, PARA DE MINAS",36,Casa,63.01,60.35,60.37
-43.96405015,-19.9027163,1,2,97.2,"RUA BUZIOS,N. 69 CS 03, BAIRRO SAO PEDRO, ESMERALDAS, ESMERALDAS",70,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA JOVIANO NAVES,N. 577 CS 01, BAIRRO SANTA CECILIA, ESMERALDAS, ESMERALDAS",113,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA JOSE PIO PEREIRA DE SOUZA,N. 51 BAIRRO SÃO DOMINGOS, ESPINOSA, ESPINOSA",44,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,50.14,"RUA PEDRO JOAO JOSE,N. 110, 200 BAIRRO FAZENDA DO MOTA, BETIM, BETIM",49,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,1,0,44.79,"RUA DEZ,N. 401, PARQUE DAS MANGUEIRAS, CONTAGEM",76,Apartamento,0.8,0.09,0.11
-43.981913,-19.8286446,1,3,0,"RUA DOS BOROROS,N. 342, SANTA MONICA, BELO HORIZONTE",262,Casa,1.52,0.14,0.09
-43.96405015,-19.9027163,0,1,59.64,"RUA CAMPO FLORIDO,N. 690 BAIRRO JARDIM ÂNGELO PASSUELO, FRONTEIRA, FRONTEIRA",104,Casa,0.8,0.09,0.11
-49.14366825,-17.7879563,0,0,0,"RUA 3,N. 1, CENTRO, SANTA LUZIA",185,Terreno,588.32,585.88,585.87
-44.6180036,-19.8286683,0,2,0,"RUA RESPLENDOR,N. 321, CALIFORNIA, PARA DE MINAS",48,Apartamento,63.01,60.35,60.37
-43.96405015,-19.9027163,1,0,50.98,"AVENIDA IPIRANGA,N. 351, CARAVELAS, GOVERNADOR VALADARES",90,Apartamento,0.8,0.09,0.11
-41.9699028,-18.909691,0,0,0,"RUA QUATRO,N. 517, CIDADE JARDIM, GOVERNADOR VALADARES",92,Apartamento,226.82,223.94,223.82
-41.9699028,-18.909691,0,2,0,"RUA QUATRO,N. 517, CIDADE JARDIM, GOVERNADOR VALADARES",90,Apartamento,226.82,223.94,223.82
-41.9768368,-18.8711712,1,3,111.36,"RUA COROMANDEL,N. 442, NOVA VILA BRETAS, GOVERNADOR VALADARES",117,Casa,228.13,225.3,225.17
-42.1228307,-19.5495524,0,0,0,"RUA OSVALDO SILVA ARAUJO,N. 136 CENTRO, INHAPIM",400,Terreno,189.11,185.6,185.53
-49.9466772,-18.6939449,0,3,0,"AVENIDA MILTOM CAMPOS,N. 793, CENTRO, IPIACU",75,Casa,636.92,634.28,634.31
-49.9412558,-18.6955617,0,0,0,"AVENIDA TRIANGULO,N. 222, CENTRO, IPIACU",86,Casa,636.32,633.69,633.71
-49.9407645,-18.6940521,0,3,0,"RUA OMAR DINIZ,N. 468, CENTRO, IPIACU",82,Casa,636.31,633.68,633.7
-43.96405015,-19.9027163,1,2,0,"RUA ESTRADA DA BARRAGEM,N. 117 CASA K, BAIRRO MEU SITIO, ITABIRITO, ITABIRITO",96,Casa,0.8,0.09,0.11
-41.8641194,-19.1708089,0,4,0,"RUA CAPITAO ANDRADE,N. 168, CENTRO, ITANHOMI",141,Casa,225.87,222.66,222.56
-43.96405015,-19.9027163,0,2,0,"RUA DOS GERANIOS,N. 512 BAIRRO BELA VISTA, ITAU DE MINAS, ITAU DE MINAS",40,Casa,0.8,0.09,0.11
-44.579105,-20.0885776,0,3,190.29,"RUA POÇOS DE CALDAS,N. 50, MORRO DO SOL, ITAUNA",207,Casa,60.39,55.43,55.45
-43.96405015,-19.9027163,0,2,56,"RUA DOIS,N. 137 BAIRRO JARDINS I, CENTRO, JAIBA",90,Casa,0.8,0.09,0.11
-43.9237692,-19.6158281,0,0,0,"LOTE 13 LOTEAMENTO MIRANTE DO FIDALGO, LAGOA SANTA, LAGOA SANTA",284,Terreno,22.87,18.62,18.67
-43.96405015,-19.9027163,0,2,0,"RUA K,N. 38 BAIRRO CRUZEIRO, LASSANCE, LASSANCE",80,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"ALAMEDA DO ALECRIM,N. 363 BAIRRO PLANALTO CASA 101, MATEUS LEME, MATEUS LEME",111,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,2,3,0,"RUA ANTONIO BARBOSA DE CASTRO,N. 14-A BAIRRO CLUBE BOCA FLORIDA, MENDES PIMENTEL, MENDES PIMENTEL",61,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA LUCAS FERREIRA DA FONSECA,N. 130 ANTIGA RUA GBAIRRO CORAÇÃO EUCARISTICO, CARMO DO RIO CLARO, CARMO DO RIO CLARO",49,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA MARIA LUCIA FARIA ARAUJO,N. 115 ANTIGA RUA C-BAIRRO CORAÇÃO EUCARISTICO, CARMO DO RIO CLARO, CARMO DO RIO CLARO",55,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"AVENIDA CARANDAI,N. 315, BAIRRO SAO BENTO, CLÁUDIO, CLAUDIO",86,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"AVENIDA CARANDAI,N. 315, BAIRRO SAO BENTO, CLÁUDIO, CLAUDIO",86,Apartamento,0.8,0.09,0.11
