coord_x,coord_y,size,address,type,price,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-43.9652797,-19.9076719,95,"Rua Lunardi, Caiçaras, Belo Horizonte",3,315,0.09,0.09,0.07,5,Caiçaras
-43.9678296,-19.9655701,74,"Rua GeÃ³rgia, Havaí, Belo Horizonte",3,265,0.05,0.04,0.04,7,Havaí
-43.981407,-19.9048492,74,"Rua Leopoldo Pereira, Jardim Montanhês, Belo Horizonte",3,280,0.09,0.09,0.07,5,Jardim Montanhês
-43.917445,-19.9009377,102,"Rua SÃ£o Mateus, Sagrada Família, Belo Horizonte",1,330,0.04,0.03,0.03,3,Sagrada Família
-43.9292152,-19.8883766,95,"Avenida Cristiano Machado, Cidade Nova, Belo Horizonte",1,320,0.03,0.1,0.09,4,Cidade Nova
-43.9399758,-19.9551479,105,"Rua NicarÃ¡gua, Sion, Belo Horizonte",3,350,0.19,0.09,0.09,2,Sion
-43.9673536,-19.9555371,76,"Rua Cordelina Silveira Matos, Estoril, Belo Horizonte",1,300,0.05,0.01,0.05,7,Estoril
-43.9829639,-19.8258224,75,"Rua dos BororÃ³s, Santa Mônica, Belo Horizonte",1,269,0.05,0.02,0.02,9,Santa Mônica
-43.9686471,-19.9552506,110,"Rua TeÃ³filo Filho, Estoril, Belo Horizonte",1,335,0.12,0.12,0.09,7,Estoril
-43.9061113,-19.924877,130,"Rua Malaquito, Paraíso, Belo Horizonte",1,350,0.08,0.12,0.08,3,Paraíso
-43.9149622,-19.8510142,75,"Rua JosÃ© Toledo de Oliveira, São Gabriel, Belo Horizonte",1,259,0.23,0.11,0.1,4,São Gabriel
-43.9188474,-19.8832733,95,"Rua Francisca LeÃ£o Correa, União, Belo Horizonte",1,350,0.03,0.03,0.03,4,União
-43.9815426,-19.9597338,79,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,311,0.26,0.05,0.02,7,Cinqüentenário
-43.9575239,-19.9327286,100,"Rua AndrÃ© Cavalcanti, Gutierrez, Belo Horizonte",1,350,0.03,0.03,0.02,7,Gutierrez
-43.9192665,-19.8745958,85,"Avenida Joaquim JosÃ© Diniz, Dom Joaquim, Belo Horizonte",3,320,0.08,0.05,0.07,4,Dom Joaquim
-43.923779,-19.9101475,83,"Rua Campestre, Sagrada Família, Belo Horizonte",3,350,0.09,0.04,0.05,3,Sagrada Família
-43.9765473,-19.9716077,102,"Rua Deputado SebastiÃ£o Nascimento, Palmeiras, Belo Horizonte",1,215,0.2,0.12,0.04,7,Palmeiras
-43.9104122,-19.8877305,75,"Rua Centralina, Santa Inês, Belo Horizonte",3,350,0.11,0.09,0.01,3,Santa Inês
-43.9150811,-19.8749743,70,"Rua Maria Ferreira da Silva, Fernão Dias, Belo Horizonte",3,340,0.05,0.03,0.03,4,Fernão Dias
-43.9855261,-19.8682685,83,"Avenida Fleming, Ouro Preto, Belo Horizonte",3,320,0.15,0.08,0.03,8,Ouro Preto
-43.9697657,-19.8137504,71,"Rua Fernando Pereira MagalhÃ£es, Candelária, Belo Horizonte",3,285,0.18,0.08,0.07,9,Candelária
-43.9704281,-19.9334767,66,"Rua Contendas, Alto Barroca, Belo Horizonte",1,300,0.07,0.08,0.08,7,Alto Barroca
-43.9136141,-19.9306788,90,"Rua NÃ­sio Batista de Oliveira, Novo São Lucas, Belo Horizonte",3,320,0.24,0.16,0.1,2,Novo São Lucas
-43.9403554,-19.8765508,66,"Avenida Artur GuimarÃ£es, Santa Cruz, Belo Horizonte",1,280,0.07,0.09,0.05,4,Santa Cruz
-43.9191995,-19.9370107,95,"Rua Monte SiÃ£o, Serra, Belo Horizonte",3,260,0.02,0.1,0.06,2,Serra
-43.9653881,-19.9623529,70,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",1,229,0.05,0.1,0.12,7,Estoril
-43.9694992,-19.9738664,85,"Rua SÃ­lvio de Oliveira Martins, Buritis, Belo Horizonte",3,350,0.11,0.11,0.11,7,Buritis
-43.923359,-19.8805374,94,"Rua Oliver, União, Belo Horizonte",1,350,0.02,0.02,0.03,4,União
-43.9207156,-19.93548575,89,"Rua Itaparica, Serra, Belo Horizonte",1,340,0.07,0.13,0.02,2,Serra
-43.9678296,-19.9655701,82,"Rua GeÃ³rgia, Havaí, Belo Horizonte",3,277,0.05,0.04,0.04,7,Havaí
-43.9192665,-19.8745958,86,"Avenida Joaquim JosÃ© Diniz, Dom Joaquim, Belo Horizonte",1,290,0.08,0.05,0.07,4,Dom Joaquim
-44.00593235,-19.94980375,69,,3,200,0.13,0.09,0.06,7,Madre Gertrudes
-43.987468,-19.8139519,98,"Rua Dirce, Rio Branco, Belo Horizonte",1,350,0.05,0.08,0.12,9,Rio Branco
-44.0159898,-19.9864765,68,,1,285,0.06,0.01,0.01,1,Teixeira Dias
-43.9776899,-19.952835,85,"Rua ZÃ­nia, Havaí, Belo Horizonte",1,240,0.16,0.02,0.15,7,Havaí
-43.9547148,-19.8819092,77,"Rua Henrique Diniz, Nova Cachoeirinha, Belo Horizonte",3,235,0.16,0.11,0.03,5,Nova Cachoeirinha
-43.9314029,-19.9077031,102,"Rua Monte Alverne, Floresta, Belo Horizonte",1,330,0.1,0.08,0.07,3,Floresta
-43.9195675,-19.8893209,125,"Rua Joao das Chagas, Cidade Nova, Belo Horizonte",3,350,0.2,0.09,0.09,4,Cidade Nova
-43.9981763,-19.8973118,85,"Rua Raul Seixas, Manacás, Belo Horizonte",1,350,0.07,0.07,0.07,8,Manacás
-43.9729392,-19.9794951,70,"Rua Pedro NatalÃ­cio de Morais, Buritis, Belo Horizonte",3,290,0.06,0.31,0.14,7,Buritis
-43.9447308,-19.9480815,85,"Rua Professor AnÃ­bal Mattos, Santo Antônio, Belo Horizonte",3,320,0.19,0.01,0.06,2,Santo Antônio
-43.9242963,-19.884501,77,"Rua JoÃ£o Arantes, Cidade Nova, Belo Horizonte",1,350,0.09,0.04,0.04,4,Cidade Nova
-43.9783482,-19.9812272,65,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,299,0.5,0.36,0.09,7,Buritis
-43.9776899,-19.952835,102,"Rua Zinia, Havaí, Belo Horizonte",1,299,0.16,0.02,0.15,7,Havaí
-43.9653881,-19.9623529,80,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",1,250,0.05,0.1,0.12,7,Estoril
-43.9248205,-19.8920948,80,"Rua Luther King, Cidade Nova, Belo Horizonte",1,290,0.07,0.06,0.06,4,Cidade Nova
-43.9699179,-19.97607905,75,,1,320,0.03,0.02,0.05,7,Buritis
-43.9150754,-19.9216583,72,"Rua JoÃ£o Ribeiro, Santa Efigênia, Belo Horizonte",1,350,0.06,0.02,0.03,3,Santa Efigênia
-43.9207915,-19.8882229,71,"Rua Professor Costa Chiabi, Cidade Nova, Belo Horizonte",1,350,0.17,0.14,0.03,4,Cidade Nova
-43.9688513,-19.9290662,99,"Rua Maranguape, Prado, Belo Horizonte",1,325,0.06,0.06,0.18,7,Prado
-43.9202765,-19.9361942,80,"Rua Senador PompÃ©o, Serra, Belo Horizonte",3,297,0.13,0.05,0.08,2,Serra
-43.919827,-19.9095882,74,"Rua Dona Nancy de Vasconcelos Gomes, Sagrada Família, Belo Horizonte",3,350,0.01,0.04,0.08,3,Sagrada Família
-43.8922578,-19.8424144,70,"Rua Joao Lemos, Acaiaca, Belo Horizonte",3,214,0.15,0.12,0.2,4,Acaiaca
-43.9188948,-19.8997504,88,"Rua CabrobÃ³, Sagrada Família, Belo Horizonte",3,345,0.08,0.08,0.03,3,Sagrada Família
-43.9659819,-19.9437747,70,"Rua Belfort Roxo, Nova Granada, Belo Horizonte",3,220,0.05,0.07,0.07,7,Nova Granada
-43.9815426,-19.9597338,69,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,336,0.26,0.05,0.02,7,Cinqüentenário
-43.9367478,-19.8017695,70,"Rua Agenor de Paula Estrela, Jaqueline, Belo Horizonte",3,175,0.09,0.05,0.05,6,Jaqueline
-43.9346146,-19.9066432,104,"Rua GuaranÃ©sia, Colégio Batista, Belo Horizonte",3,320,0.01,0.13,0.1,3,Colégio Batista
-43.9818219,-19.9315802,80,"Rua Monte Simplon, Nova Suissa, Belo Horizonte",1,330,0.19,0.07,0.02,7,Nova Suissa
-43.9785504,-19.8137387,68,"Rua JÃºlio Pires Malta, Rio Branco, Belo Horizonte",1,255,0.1,0.1,0.1,9,Rio Branco
-43.9815426,-19.9597338,69,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,310,0.26,0.05,0.02,7,Cinqüentenário
-43.9504486,-19.9428801,80,"Rua Tavares Bastos, Coração de Jesus, Belo Horizonte",1,330,0.05,0.06,0.08,2,Coração de Jesus
-43.9183257,-19.9024409,65,"Rua SÃ£o Bento, Sagrada Família, Belo Horizonte",1,306,0.13,0.12,0.12,3,Sagrada Família
-44.006041,-20.0016726,82,"Rua BarÃ£o do Monte Alto, Cardoso, Belo Horizonte",1,259,0.03,0.02,0.02,1,Cardoso
-44.0105282,-19.8808127,70,,3,270,0.12,0.07,0.06,8,Serrano
-43.9248364,-19.8887506,90,"Rua Professor Pimenta da Veiga, Cidade Nova, Belo Horizonte",1,340,0.05,0.07,0.03,4,Cidade Nova
-43.9558251,-19.949228,80,"Rua Doutor HelvÃ©cio Arantes, Luxemburgo, Belo Horizonte",3,320,0.17,0.08,0.03,2,Luxemburgo
-43.9696088,-19.9166519,65,"Rua Ingai, Padre Eustáquio, Belo Horizonte",1,220,0.1,0.02,0.04,5,Padre Eustáquio
-43.9345244,-19.8813676,70,"Rua Joaquim Francisco da Silveira, Ipiranga, Belo Horizonte",1,250,0.07,0.06,0.07,4,Ipiranga
-43.9806875,-19.9118673,70,"Rua Vila Rica, Jardim Montanhês, Belo Horizonte",3,240,0.08,0.05,0.04,5,Jardim Montanhês
-43.9833075,-19.9175805,103,"Rua Professor Raphael Hardy, Padre Eustáquio, Belo Horizonte",1,300,0.14,0.18,0.05,5,Padre Eustáquio
-43.9085407,-19.8939664,80,"Rua EmÃ­dio Germano, Boa Vista, Belo Horizonte",3,265,0.06,0.06,0.07,3,Boa Vista
-43.957445,-19.9673736,75,"Rua Cristiano Moreira Sales, Estoril, Belo Horizonte",1,320,0.27,0.2,0.03,7,Estoril
-43.9818219,-19.9315802,87,"Rua Monte Simplon, Nova Suissa, Belo Horizonte",3,350,0.19,0.07,0.02,7,Nova Suissa
-43.9719197,-19.9644009,72,"Rua Deputado SebastiÃ£o Nascimento, Havaí, Belo Horizonte",3,215,0.08,0.1,0.1,7,Havaí
-43.9678296,-19.9655701,84,"Rua GeÃ³rgia, Havaí, Belo Horizonte",3,260,0.05,0.04,0.04,7,Havaí
-43.9783482,-19.9812272,66,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,349,0.5,0.36,0.09,7,Buritis
-43.9677899,-19.9421889,70,"Rua Peperi, Nova Granada, Belo Horizonte",3,340,0.03,0.09,0.06,7,Nova Granada
-43.9783482,-19.9812272,75,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,330,0.5,0.36,0.09,7,Buritis
-43.9192356,-19.9370865,95,"Rua AmapÃ¡, Serra, Belo Horizonte",1,350,0.03,0.1,0.06,2,Serra
-43.9746038,-19.94274295,70,"Rua BogotÃ¡, Jardim América, Belo Horizonte",1,265,0.01,0.09,0.1,7,Jardim América
-43.9816352,-19.8253534,90,"Rua dos UaicÃ¡s, Santa Mônica, Belo Horizonte",3,330,0.02,0.13,0.13,9,Santa Mônica
-43.9786896,-19.8200575,82,"Rua Carlos Alberto, Rio Branco, Belo Horizonte",1,350,0.05,0.06,0.07,9,Rio Branco
-43.9651725,-19.9394534,105,"Rua Xavier de Gouveia, Grajaú, Belo Horizonte",1,340,0.06,0.09,0.04,7,Grajaú
-43.9815426,-19.9597338,70,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,350,0.26,0.05,0.02,7,Cinqüentenário
-43.9659819,-19.9437747,70,"Rua Belfort Roxo, Nova Granada, Belo Horizonte",3,280,0.05,0.07,0.07,7,Nova Granada
-43.9343329,-19.888982,75,"Rua Salgueiro, Ipiranga, Belo Horizonte",3,279,0.03,0.05,0.06,4,Ipiranga
-43.9815426,-19.9597338,81,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,340,0.26,0.05,0.02,7,Cinqüentenário
-43.945044,-19.9492279,110,"Rua Deputado Ã?lvaro Sales, Santo Antônio, Belo Horizonte",1,350,0.17,0.11,0.11,2,Santo Antônio
-43.9366973,-19.8094378,70,"R Armando Greco, Frei Leopoldo, Belo Horizonte",3,190,0.24,0.2,0.21,6,Frei Leopoldo
-43.9721629,-19.9656838,80,"Rua Havana, Havaí, Belo Horizonte",3,295,0.12,0.08,0.12,7,Havaí
-43.9508407,-19.8216199,76,"Rua dos Pessegueiros, Vila Clóris, Belo Horizonte",3,265,0.16,0.09,0.09,6,Vila Clóris
-43.998203,-19.8948592,96,"Rua Geraldo Magela de Almeida, Manacás, Belo Horizonte",3,320,0.08,0.06,0.06,8,Manacás
-43.8986682,-19.864155,73,"Rua Trucal, Goiânia, Belo Horizonte",1,235,0.15,0.11,0.07,4,Goiânia
-43.9279363,-19.8995988,101,"Avenida Cristiano Machado, Sagrada Família, Belo Horizonte",1,350,0.11,0.11,0.04,3,Sagrada Família
-43.961926,-19.9386477,100,"Rua Oscar Trompowsky, Gutierrez, Belo Horizonte",3,320,0.1,0.1,0.07,7,Gutierrez
-43.94343375,-19.9433994,100,,1,310,0.08,0.08,0.06,2,Santo Antônio
-43.9289639,-19.8958046,70,"Rua JataÃ­, Silveira, Belo Horizonte",1,280,0.24,0.11,0.11,4,Silveira
-43.9297746,-19.9023264,75,"Rua Silveira, Graça, Belo Horizonte",1,285,0.19,0.12,0.06,4,Graça
-44.0152304,-19.942012,65,"Rua ZircÃ´nio, Camargos, Belo Horizonte",1,179,0.08,0.02,0.02,7,Camargos
-43.9815426,-19.9597338,70,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,330,0.26,0.05,0.02,7,Cinqüentenário
-43.998203,-19.8948592,70,"Rua Geraldo Magela de Almeida, Manacás, Belo Horizonte",3,338,0.08,0.06,0.06,8,Manacás
-43.9663966,-19.9185192,70,"Rua Perimetral, Prado, Belo Horizonte",1,210,0.03,0.03,0.03,7,Prado
-43.9935091,-19.8322679,80,"Rua MÃ©xico, Copacabana, Belo Horizonte",3,229,0.2,0.14,0.1,9,Copacabana
-43.9848982,-19.8407993,65,"Rua Dona Cidinha Stussi, Santa Amélia, Belo Horizonte",3,350,0.12,0.11,0.11,8,Santa Amélia
-43.9803176,-19.9402296,70,"Rua Lapinha, Salgado Filho, Belo Horizonte",3,199,0.09,0.13,0.1,7,Salgado Filho
-43.9783482,-19.9812272,80,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,330,0.5,0.36,0.09,7,Buritis
-43.9886106,-19.8347351,65,"Rua Castro Alves, Copacabana, Belo Horizonte",1,265,0.11,0.1,0.05,9,Copacabana
-43.924951,-19.9004951,80,"Rua JoÃ£o Gualberto Filho, Sagrada Família, Belo Horizonte",1,350,0.06,0.06,0.06,3,Sagrada Família
-43.9188948,-19.8997504,75,"Rua CabrobÃ³, Sagrada Família, Belo Horizonte",3,298,0.08,0.08,0.03,3,Sagrada Família
-43.9388741,-19.8725523,69,"Rua ConceiÃ§Ã£o Vidigal Paulucci, Palmares, Belo Horizonte",1,340,0.04,0.16,0.13,4,Palmares
-44.0028681,-19.8834559,66,"Rua Castelo de SÃ£o Jorge, Castelo, Belo Horizonte",1,330,0.15,0.28,0.28,8,Castelo
-44.0013065,-19.9319527,98,"Rua Nogueira de Paiva, Alto dos Pinheiros, Belo Horizonte",1,320,0.06,0.06,0.08,5,Alto dos Pinheiros
-43.9776425,-19.9364001,88,"Rua Lindolfo de Azevedo, Nova Suissa, Belo Horizonte",1,340,0.17,0.15,0.05,7,Nova Suissa
-43.9689018,-19.9161555,72,"Rua Quatorze Bis, Padre Eustáquio, Belo Horizonte",1,250,0.02,0.12,0.02,5,Padre Eustáquio
-43.9524363,-19.8713603,71,"Rua Beira-Alta, São Francisco, Belo Horizonte",3,335,0.22,0.05,0.1,8,São Francisco
-43.920604,-19.9094931,66,"Rua Alabastro, Sagrada Família, Belo Horizonte",3,319,0.07,0.1,0.01,3,Sagrada Família
-44.0141738,-19.8837561,83,"Rua Adenir Pereira de Souza, SERRANO, Belo Horizonte",3,305,0.09,0.13,0.09,,SERRANO
-43.9104122,-19.8877305,80,"Rua Centralina, Santa Inês, Belo Horizonte",3,350,0.11,0.09,0.01,3,Santa Inês
-43.9704281,-19.9334767,70,"Rua Contendas, Alto Barroca, Belo Horizonte",3,298,0.07,0.08,0.08,7,Alto Barroca
-43.9122125,-19.9246929,83,"Rua EuclÃ¡sio, Santa Efigênia, Belo Horizonte",3,250,0.06,0.03,0.01,3,Santa Efigênia
-43.9182415,-19.8691541,71,"Rua JosÃ© Carvalho Monteiro, Pirajá, Belo Horizonte",3,220,0.15,0.22,0.16,4,Pirajá
-43.9785791,-19.9372209,100,"Rua Geraldo Bicalho, Nova Suissa, Belo Horizonte",1,310,0.15,0.16,0.02,7,Nova Suissa
-43.9209968,-19.8722949,72,"Rua JosÃ© SÃ©rgio de Paula, Fernão Dias, Belo Horizonte",1,340,0.07,0.04,0.02,4,Fernão Dias
-43.9446948,-19.8726424,65,"Rua Padre Felipe da Silva, Santa Cruz, Belo Horizonte",3,215,0.06,0.08,0.1,4,Santa Cruz
-43.9737168,-19.8150476,70,"Rua Ã‰rico VerÃ­ssimo, Rio Branco, Belo Horizonte",1,310,0.11,0.03,0.04,9,Rio Branco
-43.9855261,-19.8682685,90,"Avenida Fleming, Ouro Preto, Belo Horizonte",1,350,0.15,0.08,0.03,8,Ouro Preto
-43.9903321,-19.8747045,90,"Rua Manoel Elias de Aguiar, Ouro Preto, Belo Horizonte",3,310,0.09,0.02,0.02,8,Ouro Preto
-43.915735,-19.871959,0,"Rua Jornalista Lena Santos, Fernão Dias, Belo Horizonte",3,350,0.16,0.14,0.03,4,Fernão Dias
-43.9690355,-19.969514,72,"Rua  Ernani Agricola, Buritis, Belo Horizonte",3,280,0.2,0.15,0.19,7,Buritis
-43.9699752,-19.969267,80,"Rua Lauro Ferreira, Buritis, Belo Horizonte",3,350,0.27,0.25,0.22,7,Buritis
-44.008679,-19.922835,69,"Avenida das Castanholas, Conjunto Califórnia I, Belo Horizonte",1,313,0.08,0.11,0.09,5,Conjunto Califórnia I
-43.968415,-19.9424509,90,"Rua Industrial JosÃ© Costa, Nova Granada, Belo Horizonte",1,309,0.06,0.09,0.06,7,Nova Granada
-43.9191556,-19.8714559,70,"Rua Democrata, Fernão Dias, Belo Horizonte",3,270,0.11,0.2,0.17,4,Fernão Dias
-43.9391696,-19.8281818,70,"Rua Alga Azul, Jardim Guanabara, Belo Horizonte",1,230,0.11,0.07,0.07,6,Jardim Guanabara
-43.9272266,-19.8920313,90,"Rua Nelson Soares de Faria, Cidade Nova, Belo Horizonte",1,330,0.07,0.07,0.08,4,Cidade Nova
-43.9961726,-19.88819,80,"Rua Desembargador JosÃ© Satyro, Castelo, Belo Horizonte",3,340,0.06,0.06,0.06,8,Castelo
-43.9888967,-19.839861,85,"Rua Manoel Silva, Copacabana, Belo Horizonte",1,260,0.07,0.11,0.08,8,Copacabana
-43.9776425,-19.9364001,72,"Rua Lindolfo de Azevedo, Nova Suissa, Belo Horizonte",3,265,0.17,0.15,0.05,7,Nova Suissa
-43.9552151,-19.8678614,85,"Rua Flor-De-JÃºpiter, Indaiá, Belo Horizonte",3,300,0.14,0.14,0.06,8,Indaiá
-44.0028681,-19.8834559,66,"Rua Castelo de SÃ£o Jorge, Castelo, Belo Horizonte",3,350,0.15,0.28,0.28,8,Castelo
-43.9783482,-19.9812272,66,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,330,0.5,0.36,0.09,7,Buritis
-43.9712284,-19.9398119,65,"Rua Angra, Nova Granada, Belo Horizonte",3,265,0.17,0.06,0.05,7,Nova Granada
-43.983868,-19.9168384,90,"Rua Paulo Nehmy, Padre Eustáquio, Belo Horizonte",1,305,0.19,0.08,0.12,5,Padre Eustáquio
-43.9783482,-19.9812272,76,"Avenida Sen Jose Augusto, Buritis, Belo Horizonte",3,348,0.5,0.36,0.09,7,Buritis
-43.9170833,-19.901021,85,"Rua SÃ£o Marcos, Sagrada Família, Belo Horizonte",1,310,0.05,0.05,0.05,3,Sagrada Família
-43.90029445,-19.89404645,71,,3,330,0.08,0.07,0.06,3,Boa Vista
-43.9311366,-19.9117891,125,"Rua Pouso Alegre, Floresta, Belo Horizonte",1,290,0.05,0.02,0.02,3,Floresta
-43.9182415,-19.8691541,74,"Rua JosÃ© Carvalho Monteiro, Pirajá, Belo Horizonte",3,233,0.15,0.22,0.16,4,Pirajá
-43.9653881,-19.9623529,88,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",3,300,0.05,0.1,0.12,7,Estoril
-43.957445,-19.9673736,84,"Rua Cristiano Moreira Sales, Estoril, Belo Horizonte",1,300,0.27,0.2,0.03,7,Estoril
-43.9957934,-19.8965604,80,"Rua Tenente Geraldo Barbosa, Manacás, Belo Horizonte",1,330,0.29,0.13,0.19,8,Manacás
-43.9470623,-19.9164773,80,"Rua Entre Rios, Carlos Prates, Belo Horizonte",1,290,0.09,0.03,0.09,5,Carlos Prates
-43.9169345,-19.9293278,110,"Rua Professor Tancredo Martins, Novo São Lucas, Belo Horizonte",1,340,0.17,0.13,0.07,2,Novo São Lucas
-43.9646433,-19.9269546,95,"Rua Turquesa, Prado, Belo Horizonte",3,330,0.05,0.02,0.05,7,Prado
-43.9593891,-19.8425177,72,"Rua SÃ£o Miguel, Itapoã, Belo Horizonte",1,250,0.05,0.12,0.05,8,Itapoã
-43.966281,-19.9385937,90,"Rua CÃ¢ndido Nogueira, Grajaú, Belo Horizonte",3,290,0.1,0.06,0.08,7,Grajaú
-43.9180045,-19.8514416,65,"Avenida da Rede, São Gabriel, Belo Horizonte",1,200,0.14,0.1,0.11,4,São Gabriel
-43.8922578,-19.8424144,75,"Rua JoÃ£o Lemos, Acaiaca, Belo Horizonte",1,200,0.15,0.12,0.2,4,Acaiaca
-43.9917358,-19.8798506,70,"Rua Gustavo Ladeira, Paquetá, Belo Horizonte",1,300,0.11,0.03,0.03,8,Paquetá
-44.0065901,-19.9516259,68,"Rua Godofredo Rangel, Madre Gertrudes, Belo Horizonte",1,180,0.06,0.13,0.04,7,Madre Gertrudes
-43.9189826,-19.8738062,65,"Rua DoresÃ³polis, Fernão Dias, Belo Horizonte",3,287,0.02,0.07,0.04,4,Fernão Dias
-43.9333744,-19.893329,79,"Rua Horta Barbosa, Nova Floresta, Belo Horizonte",3,350,0.06,0.09,0.04,4,Nova Floresta
-43.9207156,-19.93548575,140,"Rua Itaparica, Serra, Belo Horizonte",3,350,0.07,0.13,0.02,2,Serra
-43.9878085,-19.8764396,66,"Rua Geraldina CÃ¢ndida de Jesus, Ouro Preto, Belo Horizonte",1,320,0.19,0.06,0.11,8,Ouro Preto
-43.9748597,-19.9403927,80,"Rua JacarepaguÃ¡, Jardim América, Belo Horizonte",3,318,0.08,0.05,0.08,7,Jardim América
-43.9755648,-19.9276756,85,"Rua Marcilio Dias, Nova Suissa, Belo Horizonte",3,340,0.08,0.05,0.08,7,Nova Suissa
-43.9513888,-19.9157686,100,"Rua PatrocÃ­nio, Carlos Prates, Belo Horizonte",1,350,0.06,0.08,0.03,5,Carlos Prates
-43.9779706,-19.9374341,98,"Rua Desembargador DÃ¡rio Lins, Nova Suissa, Belo Horizonte",1,340,0.09,0.13,0.07,7,Nova Suissa
-43.9392051,-19.8402579,73,"Rua Laura Brito Farias, Heliópolis, Belo Horizonte",1,350,0.13,0.17,0.02,6,Heliópolis
-43.96903,-19.9652065,83,"Avenida Costa do Marfim, Havaí, Belo Horizonte",3,240,0.07,0.08,0.07,7,Havaí
-43.9755753,-19.93911125,75,"Rua GÃ¡vea, Jardim América, Belo Horizonte",1,315,0.04,0.03,0.02,7,Jardim América
-43.9686264,-19.9533615,70,"Rua Professor Arthur Velloso, Jardim América, Belo Horizonte",1,260,0.07,0.07,0.03,7,Jardim América
-43.9442886,-19.8416723,130,"Rua Madre Beatriz, Planalto, Belo Horizonte",3,330,0.27,0.05,0.05,6,Planalto
-43.9200663,-19.8711493,88,"Rua JosÃ© Nogueira Filho, Fernão Dias, Belo Horizonte",1,300,0.11,0.18,0.16,4,Fernão Dias
-43.9329275,-19.906743,80,"Rua ItaÃºna, Colégio Batista, Belo Horizonte",1,330,0.06,0.05,0.07,3,Colégio Batista
-43.9380917,-19.8404309,65,"Rua Abdenago Lisboa, Heliópolis, Belo Horizonte",1,210,0.13,0.15,0.08,6,Heliópolis
-43.9843295,-19.8720261,90,"Rua Monteiro Lobato, Ouro Preto, Belo Horizonte",3,350,0.01,0.01,0.02,8,Ouro Preto
-43.9387418,-19.8743178,66,"Rua Francisco Nunes, Santa Cruz, Belo Horizonte",3,350,0.16,0.2,0.03,4,Santa Cruz
-43.9584962,-19.8413698,70,"Rua Dr Mario Magalhaes, Itapoã, Belo Horizonte",1,290,0.17,0.06,0.1,8,Itapoã
-43.9450361,-19.8418519,75,"R Frei Hilario, Planalto, Belo Horizonte",1,250,0.2,0.09,0.09,6,Planalto
-43.9935091,-19.8322679,127,"Rua MÃ©xico, Copacabana, Belo Horizonte",3,320,0.2,0.14,0.1,9,Copacabana
-43.9344971,-19.8959532,70,"Rua Sao Juliao, Nova Floresta, Belo Horizonte",1,310,0.09,0.04,0.06,4,Nova Floresta
-43.9651554,-19.9727002,65,"Rua Doutor LucÃ­dio Avelar, Buritis, Belo Horizonte",1,275,0.03,0.11,0.06,7,Buritis
-43.9153659,-19.874568,105,"Rua Joaquim Baeta Neves, Fernão Dias, Belo Horizonte",3,305,0.04,0.06,0.01,4,Fernão Dias
-43.9504292,-19.9419673,95,"Rua Tavares Bastos, Cidade Jardim, Belo Horizonte",1,340,0.12,0.02,0.06,2,Cidade Jardim
-43.9180622,-19.917187,91,"Rua Azurita, Santa Tereza, Belo Horizonte",3,350,0.09,0.09,0.02,3,Santa Tereza
-43.985966,-19.8713997,110,"Rua Belterra, Ouro Preto, Belo Horizonte",3,280,0.16,0.05,0.05,8,Ouro Preto
-43.9801149,-19.8220146,93,"Rua ClÃ©lia, Rio Branco, Belo Horizonte",1,240,0.17,0.14,0.14,9,Rio Branco
-43.9189826,-19.8738062,65,"Rua DoresÃ³polis, Fernão Dias, Belo Horizonte",3,315,0.02,0.07,0.04,4,Fernão Dias
-43.9082602,-19.9259415,65,"Avenida Mem de SÃ¡, Santa Efigênia, Belo Horizonte",1,280,0.09,0.03,0.01,3,Santa Efigênia
-44.0175051,-19.929091,67,"Rua JosÃ© ClÃ¡udio Sanches, Califórnia, Belo Horizonte",1,202,0.07,0.13,0.06,5,Califórnia
-43.9996541,-19.9297242,65,"Rua BarÃ£o de GuaxupÃ©, João Pinheiro, Belo Horizonte",1,240,0.09,0.07,0.07,5,João Pinheiro
-43.9219331,-19.8985208,80,"Rua SÃ£o Roque, Sagrada Família, Belo Horizonte",1,270,0.17,0.11,0.02,3,Sagrada Família
-43.9061113,-19.924877,75,"Rua Malaquito, Paraíso, Belo Horizonte",3,320,0.08,0.12,0.08,3,Paraíso
-43.9156224,-19.9409063,110,"Rua Capelinha, Serra, Belo Horizonte",1,350,0.25,0.09,0.02,2,Serra
-44.0285257,-20.0120144,79,"Rua Doutor Francisco Silveira, Petrópolis, Belo Horizonte",3,260,0.22,0.01,0.01,1,Petrópolis
