coord_x,coord_y,size,address,price,type,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-43.96405015,-19.9027163,98.3,"RUA CACHOEIRINHA,N. 352 BAIRRO SÃO FRANCISCO DE ASSIS, ESMERALDAS, ESMERALDAS",54,3,0.09,0.09,0.11,5,Caiçaras
-44.72918435,-17.59060405,83.85,"RUA ESMERALDA,N. 900 BAIRRO JOSE EVANGELISTA, VARZEA DA PALMA, VARZEA DA PALMA",131,3,255.19,255.15,255.15,6,
-43.96405015,-19.9027163,0,"RUA DONA RITINHA,N. 535 BAIRRO ROSÁRIO, SACRAMENTO, SACRAMENTO",50,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA 11,N. 110 BAIRRO RES. JARDIM I, JAÍBA, JAIBA",90,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,55.36,"RUA BLENDA,N. 251 (OUTRA ENTRADA RUA ZIRCONIO, 510), CAMARGOS, BELO HORIZONTE",143,1,0.09,0.09,0.11,5,Caiçaras
-43.9910332,-19.8778164,70.13,"RUA JONAS VANUCCI LINS,N. 50, PAQUETA, BELO HORIZONTE",189,1,0.15,0.08,0.08,8,Paquetá
-48.2995161,-15.9499014,67.16,"Rua 12, JARDIM ANA BEATRIZ I, SANTO ANTONIO DO DESCOBERTO",37,3,623.56,623.51,623.51,6,
-43.96405015,-19.9027163,0,"RUA PEDRO ABEL QUEIROZ,N. 225 BAIRRO NOVA FRUTAL, FRUTAL, FRUTAL",119,3,0.09,0.09,0.11,5,Caiçaras
-44.0917779,-19.9303547,107.79,"RUA CARLOS CHAGAS,N. 54, VILA BOA ESPERANCA, BETIM",97,1,5.95,5.72,5.72,6,
-44.7413066,-17.5777091,60.28,"RUA FLORIANO PEIXOTO,N. 139 BAIRRO LAMEIRÃO II, VARZEA DA PALMA, VARZEA DA PALMA",78,3,256.94,256.91,256.91,6,
-44.5977259,-19.8251926,51.11,"RUA CLÁUDIO ANTÔNIO NOGUEIRA,N. 61 CASA 01, PADRE LIBERIO, PARA DE MINAS",71,3,58.47,58.41,58.44,6,
-43.96405015,-19.9027163,50.14,"RUA PEDRO JOAO JOSE,N. 110, 200 BAIRRO FAZENDA DO MOTA, BETIM, BETIM",49,1,0.09,0.09,0.11,5,Caiçaras
-49.4944346,-18.9968339,21.15,"RUA JOSÉ FONSECA,N. 279, LAGOA AZUL II, ITUIUTABA",26,3,580.42,580.39,580.4,6,
-43.96405015,-19.9027163,0,"RUA SOLDADO DOMINGOS BRANDÃO,N. 630, BAIRRO CACHOEIRINHA, DIVINÓPOLIS, DIVINOPOLIS",87,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA PAULO SERGIO MOSCONI,N. 134 CHÁCARA PIRAPITINGA, ANDRADAS, ANDRADAS",78,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ABEL MARTINS CENTRO, MATEUS LEME",21,4,0.09,0.09,0.11,5,Caiçaras
-44.7109785,-17.6320813,0,"RUA VINTE E SEIS,N. 215 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,3,250.23,250.19,250.19,6,
-44.0568134,-19.9708367,0,"AV. RÉGULUS,N. 85 BL. 08, JARDIM RIACHO DAS PEDRAS, CONTAGEM",50,1,0.44,0.43,0.45,6,
-43.96405015,-19.9027163,0,"PRAÇA SANTA RITA (LT 14),N. (111) FUNDOS DO PREDIO DE NÚMERO 99, CENTRO, SANTA RITA DO SAPUCAI",416,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,72,"RUA ANTÔNIO JOSÉ SANTANA,N. 107 BAIRRO PEDRO GOMES, ALMENARA, ALMENARA",84,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA PROFESSORA PEQUENINA,N. 229 BAIRRO CRISTOS, POMPEU, POMPEU",484,3,0.09,0.09,0.11,5,Caiçaras
-43.9464046,-19.9266782,159.21,"AV. OLEGÁRIO MACIEL,N. 1436, SANTO AGOSTINHO, BELO HORIZONTE",826,1,0.07,0.07,0.01,2,Santo Agostinho
-42.3623297,-21.1363584,0,"RUA MANOEL VILAS BOAS,N. 284 BAIRRO SÃO FRANCSICO, MURIAÉ, MURIAE",429,3,207.48,207.07,207.06,6,
-43.96405015,-19.9027163,50.98,"AVENIDA IPIRANGA,N. 351, CARAVELAS, GOVERNADOR VALADARES",90,1,0.09,0.09,0.11,5,Caiçaras
-43.9875837,-19.8291971,53.37,"RUA PEDRINOPOLIS,N. 300, JARDIM LEBLON, BELO HORIZONTE",55,1,0.08,0.05,0.02,9,Jardim Leblon
-41.9936968,-18.8893348,0,"RUA ANTÔNIO FROES,N. 315, TIRADENTES, GOVERNADOR VALADARES",58,3,222.92,222.78,222.65,6,
-43.96405015,-19.9027163,230.86,"Av. Pres. Afonso Pena Esq. Rua Pres. Café Filho,N. 215, QUILOMBO, CUIABA",141,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RODOVIA JAMIL NASSER ÁREA DESMEMBRADA A-4 SÍTIO MOINHO DE VENTO (RODOVIA MG 450), GUAXUPÉ, GUAXUPE",415,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA PROFESSORA PEQUENINA,N. 229 BAIRRO CRISTOS, POMPEU, POMPEU",444,3,0.09,0.09,0.11,5,Caiçaras
-44.72327345,-17.6112834,0,"RUA VINTE E SETE,N. 210, VARZEA DA PALMA, VARZEA DA PALMA",17,3,252.82,252.78,252.78,6,
-43.96405015,-19.9027163,0,"RUA TRÊS,N. 1119 CASA 01 BAIRRO DUMAVILLE, CENTRO, ESMERALDAS",47,3,0.09,0.09,0.11,5,Caiçaras
-44.7130856,-17.6303371,0,"RUA TRINTA E CINCO,N. 876 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",67,3,250.48,250.44,250.44,6,
-41.9768368,-18.8711712,111.36,"RUA COROMANDEL,N. 442, NOVA VILA BRETAS, GOVERNADOR VALADARES",106,3,225.44,225.3,225.17,6,
-43.96405015,-19.9027163,0,"AVENIDA NORUEGA,N. 199 BAIRRO JARDIM AEROPORTO, CAPELINHA, CAPELINHA",90,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA UM,N. 452 CS 01, POUSADAS DO LAGO, ESMERALDAS, ESMERALDAS",126,3,0.09,0.09,0.11,5,Caiçaras
-41.9622793,-18.8420331,0,"RUA MARTINS DE SOUZA,N. 289, MORADA DO VALE, GOVERNADOR VALADARES",262,3,228.33,228.19,228.06,6,
-43.96405015,-19.9027163,59.06,"RUA ESMERALDAS,N. 913 BAIRRO PLANALTO, VARZEA DA PALMA, VARZEA DA PALMA",78,3,0.09,0.09,0.11,5,Caiçaras
-43.9821444,-19.9633454,51.56,"AVENIDA DOM JOAO VI,N. 920, CINQUENTENARIO, BELO HORIZONTE",159,1,0.19,0.1,0.1,7,Cinqüentenário
-43.96405015,-19.9027163,61.7,"RUA JOSE MOREIRA DOS SANTOS,N. 368 PROLONGAMENTO DO BAIRRO MARÍLIA, NOVA SERRANA, NOVA SERRANA",40,3,0.09,0.09,0.11,5,Caiçaras
-48.63134795,-17.72270045,54,"RUA A (Nº 124) BAIRRO CALDAS NOVAS, ENGENHEIRO CALDAS, ENGENHEIRO CALDAS",28,3,539.63,539.64,539.64,6,
-43.2049903,-19.6201595,0,"RUA JOAQUIM VALADARES,N. 640, BELA VISTA, ITABIRA",209,3,73.44,73.3,73.19,6,
-43.96405015,-19.9027163,38.05,"AV. 19-C,N. 125, CAMPINA VERDE, CAMPINA VERDE",55,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA LAERTON PAULINELLI,N. S/Nº BAIRRO MONS. PARREIRAS, LUZ, LUZ",166,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,108.82,"RUA JOSE HERCULANO PEREIRA JUNIOR,N. 43 1º PAVIMENTO, LOURDES, ITAUNA",72,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ANTONIO RODRIGUES DE SOUZA,N. 184 BAIRRO ALTO BOA VISTA, FRUTAL, FRUTAL",87,3,0.09,0.09,0.11,5,Caiçaras
-54.6580538,-20.5540911,0,"CASA RUA LEONEL ROCHA 167 L20 Q5, JARDIM COLORADO, CAMPO GRANDE",63,3,1108.54,1108.55,1108.56,6,
-43.96405015,-19.9027163,180.64,"RUA ALEXANDRE BRITO,N. 325 BAIRRO SÃO JORGE, ITAOBIM, ITAOBIM",117,3,0.09,0.09,0.11,5,Caiçaras
-48.7051286,-18.5983586,0,"RUA QUINTINO BOCAIUVA,N. 30, ANDORINHAS, TUPACIGUARA",146,3,511.22,511.16,511.19,6,
-48.2451445,-18.940309,0,"RUA COROACI NUNES,N. 35, PARQUE RESIDENCIAL DO CAMARU, UBERLANDIA",84,3,453.87,453.82,453.84,6,
-43.9779689,-19.8128605,0,"RUA JOAQUIM GONCALVES DA SILVA,N. 285, RIO BRANCO, BELO HORIZONTE",78,1,0.08,0.15,0.08,9,Candelária
-44.7160447,-17.6255575,0,"RUA TRINTA E CINCO,N. 273 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",77,3,251.08,251.04,251.04,6,
-43.96405015,-19.9027163,38.15,"AV. 19-A,N. 572, CAMPINA VERDE, CAMPINA VERDE",53,3,0.09,0.09,0.11,5,Caiçaras
-49.0209368,-23.10368025,0,"AVENIDA NOSSA SENHORA DA LUZ,N. 160, CENTRO, LUZ",175,3,618.95,618.81,618.88,6,
-43.96405015,-19.9027163,0,"AVENIDA RIO BRANCO,N. 210 BAIRRO SAO JOAO, CAPINOPOLIS, CAPINOPOLIS",83,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA F (ATUAL NICANOR NOGUEIRA),N. 29 LOTEAMENTO VALE DO SOL, SÃO JOÃO NEPOMUCENO, SAO JOAO NEPOMUCENO",90,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,115.11,"CASA RUA MANSOUR CONTAR Unid 1,N. 896 Rua Mansou Contar, Unid 1, JARDIM LOS ANGELES, CAMPO GRANDE",65,3,0.09,0.09,0.11,5,Caiçaras
-45.9108397,-22.2138033,0,"RUA VARESE,N. 65, COLONIA FRANCISCO SALES, POUSO ALEGRE, POUSO ALEGRE",119,1,311.18,311.24,311.2,6,
-42.5119381,-20.9727708,0,"RUA EVARISTO BENINI,N. 1028, CENTRO, ROSARIO DA LIMEIRA",30,3,183.95,183.62,183.53,6,
-48.2709918,-18.9708243,0,"RUA ORIDES FERREIRA,N. 370, SHOPPING PARK, UBERLANDIA",61,1,455.61,455.57,455.59,6,
-43.96405015,-19.9027163,0,"RUA MAGNÓLIA,N. 140 BAIRRO CIDADE NOVA, VÁRZEA DA PALMA, VARZEA DA PALMA",94,3,0.09,0.09,0.11,5,Caiçaras
-49.0821939,-19.6919079,0,"RUA SÃO SEBASTIÃO,N. 350 (BAIRRO CENTRO), COMENDADOR GOMES, COMENDADOR GOMES",120,3,526.74,526.74,526.74,6,
-42.1228307,-19.5495524,0,"RUA OSVALDO SILVA ARAUJO,N. 136 CENTRO, INHAPIM",202,4,185.66,185.6,185.53,6,
-44.1066279,-19.942757,137.63,"RUA NOVA YORK,N. 60, IMBIRUCU, BETIM",80,1,5.92,5.78,5.79,6,
-43.96405015,-19.9027163,0,"RUA LUCAS FERREIRA DA FONSECA,N. 130 ANTIGA RUA GBAIRRO CORAÇÃO EUCARISTICO, CARMO DO RIO CLARO, CARMO DO RIO CLARO",49,3,0.09,0.09,0.11,5,Caiçaras
-43.9440604,-19.8279286,0,"RUA OSORIO DUQUE ESTRADA,N. 454, (Nº 560), PLANALTO, BELO HORIZONTE",147,1,0.28,0.19,0.11,6,Planalto
-43.96405015,-19.9027163,50.98,"AVENIDA IPIRANGA,N. 351, CARAVELAS, GOVERNADOR VALADARES",82,1,0.09,0.09,0.11,5,Caiçaras
-44.0274255,-19.8408095,0,"RUA DONA RITA CAMARGOS,N. 73, CAIAPOS, CONTAGEM",170,1,1.5,1.35,1.29,6,
-44.021963,-19.8759948,0,"RUA PEROLA,N. 91, SAO JOAQUIM, CONTAGEM",132,1,0.63,0.54,0.54,6,
-43.96405015,-19.9027163,0,"RUA ANTONIO RODRIGUES DE SOUZA,N. 184 BAIRRO ALTO BOA VISTA, FRUTAL, FRUTAL",83,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSÉ MARCELINO DE RESENDE, SÃO GOTARDO, SAO GOTARDO",420,4,0.09,0.09,0.11,5,Caiçaras
-44.0663616,-19.9503438,66.52,"TRES,N. 141, NOVO RIACHO, CONTAGEM",74,1,2.81,2.64,2.64,6,
-44.71240795,-17.629134,0,"RUA TRINTA E CINCO,N. 1252 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",65,3,250.58,250.55,250.55,6,
-43.96405015,-19.9027163,53.69,"AVENIDA BELO HORIZONTE,N. 3821 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",30,3,0.09,0.09,0.11,5,Caiçaras
-43.9686389,-19.8354526,96.91,"RUA JULIO DINIZ,N. 291, SANTA BRANCA, BELO HORIZONTE",153,1,0.04,0.04,0.04,8,Santa Branca
-47.8953759,-19.7617978,0,"AVENIDA PADRE EDDIE BERNARDES DA SILVA,N. 1436, LOURDES, UBERABA",27,3,402.09,402.1,402.1,6,
-43.96405015,-19.9027163,64.33,"DOM JOAO VI,N. 492 304-A BL.01 (ATUAL Nº 870-B.BETÂNIA), CINQUENTENARIO, BELO HORIZONTE",119,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSE PIO PEREIRA DE SOUZA,N. 51 BAIRRO SÃO DOMINGOS, ESPINOSA, ESPINOSA",41,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ESTRADA DA BARRAGEM,N. 117 CASA K, BAIRRO MEU SITIO, ITABIRITO, ITABIRITO",91,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSE JOAQUIM DE SOUZA,N. 400 LOTEAMENTO MORADA DE FATIMA, FATIMA, ARAGUARI",45,3,0.09,0.09,0.11,5,Caiçaras
-44.0762859,-19.7696427,73.69,"RUA REINALDO FERREIRA DINIZ,N. 60. 17, SANTA MARTINHA, RIBEIRAO DAS NEVES",131,1,8.69,8.67,8.67,6,
-43.96405015,-19.9027163,0,"RUA DAS PALMEIRAS,N. 659 BAIRRO JD.DAS ALTEROSAS, TRES CORACOES, TRES CORACOES",107,3,0.09,0.09,0.11,5,Caiçaras
-45.0072871,-21.2392514,110.5,"RUA DOUTOR DELFINO DE SOUZA,N. 870 BAIRRO JOSÉ MOURA DO AMARAL, LAVRAS, LAVRAS",294,3,168.54,168.6,168.56,6,
-46.3267528,-18.9933624,0,"RUA PROFESSORA CHIQUINHA DE OLIVEIRA,N. 930 BAIRRO SANTA CRUZ, CARMO DO PARANAIBA, CARMO DO PARANAIBA",68,3,259.81,259.82,259.81,6,
-43.96405015,-19.9027163,0,"RUA HUM BAIRRO RAQUEL (RUA OSCAR MARTINS GANDRA, 133), SALINAS, SALINAS",100,4,0.09,0.09,0.11,5,Caiçaras
-50.121853,-18.8398551,0,"AVENIDA ACRE,N. 837, CENTRO, SANTA VITORIA",320,3,648.67,648.64,648.66,6,
-43.96405015,-19.9027163,0,"RUA JOAO BATISTA PEREIRA VALVERDE,N. 68, PRIMAVERA, CATAGUASES",30,3,0.09,0.09,0.11,5,Caiçaras
-44.71235645,-17.6292103,42.57,"RUA TRINTA E CINCO,N. 1272 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",65,3,250.57,250.54,250.54,6,
-43.9633699,-19.9310153,0,"AVENIDA AMAZONAS,N. 3311, BARROCA, BELO HORIZONTE",246,3,0.12,0.06,0.09,7,Barroca
-44.2407934,-19.4257493,0,"AVENIDA PREFEITO ALBERTO MOURA,N. 1349, SETE LAGOAS, SETE LAGOAS",118,1,47.8,47.75,47.75,6,
-43.96405015,-19.9027163,57.64,"RUA GERALDO ANTÔNIO DA SILVA,N. 300 CASA 03 BAIRRO CAMPO LIMPO, PRUDENTE DE MORAIS, PRUDENTE DE MORAIS",48,3,0.09,0.09,0.11,5,Caiçaras
-44.00120305,-19.9491785,0,"AVENIDA MINAS GERAIS,N. S/N BAIRRO NOSSA SENHORA DO CARMO, SALTO DA DIVISA, SALTO DA DIVISA",241,4,0.08,0.08,0.02,7,Cabana do Pai Tomás
-43.96405015,-19.9027163,51.44,"RUA QUATRO,N. 563 CASA 02 BAIRRO DUMAVILLE, ESMERALDAS, ESMERALDAS",45,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,80.76,"RUA PREFEITO CÉSAR EDSON DE MORAIS,N. 204 (BAIRRO ESTUDANTIL), FRUTAL, FRUTAL",132,3,0.09,0.09,0.11,5,Caiçaras
-40.7711428,-17.6979268,351.51,"RUA SATURNO,N. 591, CARLOS CHAGAS, CARLOS CHAGAS",550,3,403.02,402.89,402.75,6,
-43.96405015,-19.9027163,99,"RUA ALFREDO FERREIRA DOS SANTOS,N. 94 BAIRRO JARDIM ALICE, GOVERNADOR VALADARES, GOVERNADOR VALADARES",62,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA UM,N. 466 BAIRRO POUSADA DO LAGO CASA 02, ESMERALDAS, ESMERALDAS",100,3,0.09,0.09,0.11,5,Caiçaras
-43.969003,-19.9682968,0,"RUA TITO GUIMARAES,N. 12, BURITIS, BELO HORIZONTE",621,1,0.15,0.22,0.15,7,Buritis
-48.212158,-18.6286974,36.79,"RUA DOS CEDROS,N. 299, SAO SEBASTIAO, ARAGUARI",20,3,460.89,460.83,460.86,6,
-46.9351422,-19.5768456,55.2,"AVENIDA PADRE VICENTE PRIANT,N. 245, URCIANO LEMOS, ARAXA",48,3,304.24,304.22,304.23,6,
-46.9944759,-18.9652606,0,"AVENIDA DOS BALSAMOS,N. 906, MORADA NOVA, PATROCINIO",163,3,327.52,327.45,327.48,6,
-47.939059,-19.7219749,0,"RUA MIZAEL JOSE DE ANDRADE,N. 139 JARDIM NENE GOMES, UBERABA",85,4,406.99,406.99,406.99,6,
-48.7051286,-18.5983586,0,"RUA QUINTINO BOCAIUVA,N. 30, ANDORINHAS, TUPACIGUARA",133,3,511.22,511.16,511.19,6,
-44.0140338,-19.9433848,118.82,"RUA JOSE AMERICO DE ALMEIDA,N. 180, CAMARGOS, BELO HORIZONTE",70,1,0.13,0.09,0.03,7,Camargos
-43.900166,-19.6346047,0,"RUA TRES BAIRRO MIRANTE DO FIDALGO, LAGOA SANTA, LAGOA SANTA",188,4,18.2,17.16,17.22,6,
-44.7345994,-17.6040886,0,"RUA PADRE ROLIM,N. 270-A BAIRRO JARDIM ITALIA, VARZEA DA PALMA, VARZEA DA PALMA",94,3,253.94,253.91,253.91,6,
-44.0457851,-19.9689409,63.25,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",147,1,0.56,0.56,0.59,6,
-49.7775145,-19.8543852,0,"AVENIDA DOIS,N. 2330, CENTRO, SAO FRANCISCO DE SALES",78,3,598.47,598.47,598.48,6,
-47.8808715,-19.7590675,0,"RUA JOSE CESARIANO,N. 121 BAIRRO PARQUE DOS BURITIS, UBERABA, UBERABA",55,3,400.6,400.6,400.6,6,
-43.96405015,-19.9027163,0,"RUA GERALDO SILVA QUEIROZ,N. 29 LOTEAMENTO PIO XII, FRUTAL, FRUTAL",132,3,0.09,0.09,0.11,5,Caiçaras
-44.0247721,-19.8295667,49.3,"RUA VINTE E DOIS,N. 60, CONJUNTO NOVA PAMPULHA (JUSTINOPOLI, RIBEIRAO DAS NEVES",58,1,0.93,0.94,0.92,6,
-43.96405015,-19.9027163,78,"RUA ANTONIO PIMENTA,N. 03 BAIRRO VILA DINIZ, CAMPO BELO, CAMPO BELO",89,3,0.09,0.09,0.11,5,Caiçaras
-45.46631195,-22.42573085,200,"RUA PROJETADA,N. 8, REBOURGEON, ITAJUBA",52,4,304.59,304.69,304.61,6,
-43.96405015,-19.9027163,0,"RUA QUATRO (RUA DAS GARDÊNIAS),N. 121 BAIRRO BOUGANVILLE, CAPELINHA, CAPELINHA",137,3,0.09,0.09,0.11,5,Caiçaras
-44.4402844,-20.1978104,0,"RUA SÃO PAULO,N. 152 BL. E, BAIRRO SÃO FRANCISCO, ITATIAIUÇU, ITATIAIUCU",105,1,46.22,46.11,46.17,6,
-44.052234,-19.9466334,0,"RUA SALERNO,N. 447, SANTA CRUZ INDUSTRIAL, CONTAGEM",146,1,2.98,3.03,3,6,
-44.71177495,-17.63191255,57.83,"RUA VINTE E UM,N. 179-A BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",68,3,250.27,250.24,250.24,6,
-43.96405015,-19.9027163,0,"RUA JOAQUIM LUCIO POVOADO DE SAO JOSE LAT-19º25ª31,68 LON-42º15ª17,94, BUGRE, BUGRE",55,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA CINCO,N. 510 BAIRRO RESIDENCIAL VITÓRIA, CARMO DO PARANAIBA, CARMO DO PARANAIBA",55,3,0.09,0.09,0.11,5,Caiçaras
-44.9197849,-17.3343825,115.88,"RUA JOSE GAIA,N. 680, BAIRRO NOVA PIRAPORA, PIRAPORA",97,3,288.55,288.51,288.51,6,
-43.96405015,-19.9027163,0,"ALAMEDA TRIANGULO,N. 90 BAIRRO JARDIM PLANALTO, SANTA VITÓRIA, SANTA VITORIA",239,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JERONIMO DIAS DE OLIVEIRA,N. 233 ENTRADA PELA TRAVESSA N. SRA DAS GRAÇAS, CENTRO, TEOFILO OTONI",136,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,50.14,"RUA PEDRO JOAO JOSE,N. 110, 200 BAIRRO FAZENDA DO MOTA, BETIM, BETIM",44,1,0.09,0.09,0.11,5,Caiçaras
-44.7143124,-17.6285892,0,"RUA DEZESSETE,N. 161 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",82,3,250.7,250.67,250.67,6,
-43.96405015,-19.9027163,0,"AVENIDA ANTONIO FERREIRA LÚCIO,N. 1461 BAIRRO NOSSA SENHORA APARECIDA, JACINTO, JACINTO",25,3,0.09,0.09,0.11,5,Caiçaras
-44.2011903,-19.9673078,0,"RUA EDMEIA MATTOS LAZZAROTTI,N. 1210, CENTRO, BETIM",359,4,14.52,14.52,14.52,6,
-48.1782947,-18.6287327,23.42,"RUA HUM,N. 780, OURO VERDE, ARAGUARI",29,3,457.53,457.46,457.49,6,
-43.96405015,-19.9027163,0,"AVENIDA MINAS GERAIS,N. 385 BAIRRO AMARALINA, JACINTO, JACINTO",122,3,0.09,0.09,0.11,5,Caiçaras
-54.6123876,-20.5063956,0,"APTO 309 AV SEN ANTONIO MENDES CANALE 725B13, PIONEIROS, CAMPO GRANDE",58,1,1103.66,1103.66,1103.68,6,
-43.96405015,-19.9027163,0,"AV JOÃO NUNES,N. 1537 BAIRRO ANTÔNIO DUARTE, PERDIGÃO, PERDIGAO",67,3,0.09,0.09,0.11,5,Caiçaras
-54.8392874,-22.2154252,168.33,"Casa Rua Alfredo Richard Klein. 34.02,N. 762 PARQUE ALVORADA, DOURADOS",138,3,1146.52,1146.53,1146.55,6,
-49.9420273,-18.6935266,0,"RUA BENEDITO WALDEMAR DA SILVA,N. 604, CENTRO, IPIACU",40,3,633.86,633.82,633.84,6,
-54.9795507,-21.30215595,0,"RUA DOIS,N. 30, CENTRO, BUGRE",57,4,1146.9,1146.91,1146.93,6,
-43.96405015,-19.9027163,0,"RUA SABEDORIA,N. 192 CS 01, CANAA, IPATINGA",132,3,0.09,0.09,0.11,5,Caiçaras
-44.2526706,-20.0500428,135.64,"RUA PIAUÍ,N. 23C CASA 04, SÃO JOAQUIM DE BICAS, SAO JOAQUIM DE BICAS",38,3,21.47,21.48,21.5,6,
-43.9916315,-19.8800841,0,"RUA GUSTAVO LADEIRA,N. 11, PAQUETA, BELO HORIZONTE",254,1,0.12,0.03,0.03,8,Paquetá
-43.96405015,-19.9027163,0,"RUA SAO JOSE,N. 112 BAIRRO SAO VICENTE, RESPLENDOR, RESPLENDOR",77,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,73.19,"RUA BARBOSA CAUHI,N. 235 (RUA BARBOSA CAHUI), CONJUNTO MANOEL MENDES, UBERABA",93,3,0.09,0.09,0.11,5,Caiçaras
-44.2092822,-19.93517875,57.43,"RUA SETE,N. 118 CASA 01, BOM REPOUSO, BETIM",112,3,16,15.95,15.98,6,
-41.9940569,-18.8890074,0,"RUA NELLY VIEIRA,N. 309, TIRADENTES, GOVERNADOR VALADARES",60,3,222.9,222.76,222.63,6,
-43.9961567,-19.8926812,0,"RUA DOUTOR LUIS RATTON,N. 18, MANACAS, BELO HORIZONTE",188,1,0.01,0.04,0.02,8,Manacás
-43.96405015,-19.9027163,69.94,"RUA SAO MATEUS,N. 24, SAO GERALDO, SAO JOAO DEL REI",136,3,0.09,0.09,0.11,5,Caiçaras
-43.97807145,-19.87269135,0,"RUA PRINCIPAL,N. S/N CHACARA 01 BAIRRO N. SRA. DA PAZ, SÃO JOAQUIM DE BICAS, SAO JOAQUIM DE BICAS",75,4,0.06,0.07,0.06,8,São Luíz
-43.96405015,-19.9027163,0,"RUA JOSÉ BATISTÃO FILHO,N. 35, JARDIM SAO JOAQUIM, VARGINHA",46,3,0.09,0.09,0.11,5,Caiçaras
-44.070715,-19.9690969,61.84,"RUA TRES,N. 200, RIACHO DAS PEDRAS, CONTAGEM",59,1,1.17,1.02,1.04,6,
-43.96405015,-19.9027163,0,"AV JESSE CORREA DE LACERDA,N. 3, NOVA SERRANA, NOVA SERRANA",160,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA PATOS DE MINAS,N. 84 BAIRRO VILA DE FATIMA, PRATA, PRATA",68,3,0.09,0.09,0.11,5,Caiçaras
-43.9916315,-19.8800841,0,"RUA GUSTAVO LADEIRA,N. 11, PAQUETA, BELO HORIZONTE",205,1,0.12,0.03,0.03,8,Paquetá
-43.96405015,-19.9027163,0,"RUA D,N. 431 BAIRRO SÃO JOSÉ, IGARATINGA, IGARATINGA",50,3,0.09,0.09,0.11,5,Caiçaras
-48.2699798,-18.8656001,0,"RUA GONÇALVES LEDO,N. 1487, MARTA HELENA, UBERLANDIA",85,3,458.63,458.58,458.61,6,
-43.96405015,-19.9027163,0,"RUA PEDRO JOÃO JOSÉ,N. 110 BL10, BAIRRO FAZENDA DO MOTA, BETIM, BETIM",89,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSIAS THOMAZ TERRA,N. 205 BAIRRO JARDIM DAS ORQUIDEAS, ALTEROSA, ALTEROSA",65,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA VINTE E DOIS,N. 192 BL03( B.SANTOS DUMONTR-JOAO ALVES OLI), GOVERNADOR VALADARES, GOVERNADOR VALADARES",74,1,0.09,0.09,0.11,5,Caiçaras
-44.6011197,-19.847899,69.6,"RUA GAIVOTA,N. 260, SAO CRISTOVAO, PARA DE MINAS",199,3,58.14,58.09,58.12,6,
